DateTime;time_t;rawT;T
2025-01-22 11:07;1737540420;16.1;18.16
2025-01-22 11:08;1737540480;16.1;18.16
2025-01-22 11:09;1737540540;16.1;18.16
2025-01-22 11:10;1737540600;16.1;18.16
2025-01-22 11:11;1737540660;16.1;18.16
2025-01-22 11:12;1737540720;16.13;18.19
2025-01-22 11:13;1737540780;16.13;18.19
2025-01-22 11:14;1737540840;16.13;18.19
2025-01-22 11:15;1737540900;16.1;18.16
2025-01-22 11:16;1737540960;16.13;18.19
2025-01-22 11:17;1737541020;16.13;18.19
2025-01-22 11:18;1737541080;16.13;18.19
2025-01-22 11:19;1737541140;16.13;18.19
2025-01-22 11:20;1737541200;16.1;18.16
2025-01-22 11:21;1737541260;16.1;18.16
2025-01-22 11:22;1737541320;16.1;18.16
2025-01-22 11:23;1737541380;16.06;18.12
2025-01-22 11:24;1737541440;16.03;18.09
2025-01-22 11:25;1737541500;16.03;18.09
2025-01-22 11:26;1737541560;16;18.05
2025-01-22 11:27;1737541620;15.93;17.98
2025-01-22 11:28;1737541680;15.93;17.98
2025-01-22 11:29;1737541740;15.9;17.95
2025-01-22 11:30;1737541800;15.9;17.95
2025-01-22 11:31;1737541860;15.86;17.91
2025-01-22 11:32;1737541920;15.86;17.91
2025-01-22 11:33;1737541980;15.83;17.88
2025-01-22 11:34;1737542040;15.83;17.88
2025-01-22 11:35;1737542100;15.76;17.81
2025-01-22 11:36;1737542160;15.79;17.85
2025-01-22 11:37;1737542220;15.73;17.78
2025-01-22 11:38;1737542280;15.73;17.78
2025-01-22 11:39;1737542340;15.76;17.81
2025-01-22 11:40;1737542400;15.73;17.78
2025-01-22 11:41;1737542460;15.73;17.78
2025-01-22 11:42;1737542520;15.73;17.78
2025-01-22 11:43;1737542580;15.73;17.78
2025-01-22 11:44;1737542640;15.73;17.78
2025-01-22 11:45;1737542700;15.76;17.81
2025-01-22 11:46;1737542760;15.73;17.78
2025-01-22 11:47;1737542820;15.73;17.78
2025-01-22 11:48;1737542880;15.76;17.81
2025-01-22 11:49;1737542940;15.76;17.81
2025-01-22 11:50;1737543000;15.76;17.81
2025-01-22 11:51;1737543060;15.76;17.81
2025-01-22 11:52;1737543120;15.76;17.81
2025-01-22 11:53;1737543180;15.76;17.81
2025-01-22 11:54;1737543240;15.76;17.81
2025-01-22 11:55;1737543300;15.76;17.81
2025-01-22 11:56;1737543360;15.79;17.85
2025-01-22 11:57;1737543420;15.79;17.85
2025-01-22 11:58;1737543480;15.79;17.85
2025-01-22 11:59;1737543540;15.83;17.88
2025-01-22 12:00;1737543600;15.83;17.88
2025-01-22 12:01;1737543660;15.79;17.85
2025-01-22 12:02;1737543720;15.79;17.85
2025-01-22 12:03;1737543780;15.83;17.88
2025-01-22 12:04;1737543840;15.83;17.88
2025-01-22 12:05;1737543900;15.83;17.88
2025-01-22 12:06;1737543960;15.79;17.85
2025-01-22 12:07;1737544020;15.83;17.88
2025-01-22 12:08;1737544080;15.79;17.85
2025-01-22 12:09;1737544140;15.83;17.88
2025-01-22 12:10;1737544200;15.83;17.88
2025-01-22 12:11;1737544260;15.79;17.85
2025-01-22 12:12;1737544320;15.83;17.88
2025-01-22 12:13;1737544380;15.79;17.85
2025-01-22 12:14;1737544440;15.79;17.85
2025-01-22 12:15;1737544500;15.83;17.88
2025-01-22 12:16;1737544560;15.79;17.85
2025-01-22 12:17;1737544620;15.79;17.85
2025-01-22 12:18;1737544680;15.79;17.85
2025-01-22 12:19;1737544740;15.79;17.85
2025-01-22 12:20;1737544800;15.83;17.88
2025-01-22 12:21;1737544860;15.79;17.85
2025-01-22 12:22;1737544920;15.83;17.88
2025-01-22 12:23;1737544980;15.79;17.85
2025-01-22 12:24;1737545040;15.79;17.85
2025-01-22 12:25;1737545100;15.79;17.85
2025-01-22 12:26;1737545160;15.79;17.85
2025-01-22 12:27;1737545220;15.79;17.85
2025-01-22 12:28;1737545280;15.76;17.81
2025-01-22 12:29;1737545340;15.79;17.85
2025-01-22 12:30;1737545400;15.79;17.85
2025-01-22 12:31;1737545460;15.79;17.85
2025-01-22 12:32;1737545520;15.79;17.85
2025-01-22 12:33;1737545580;15.79;17.85
2025-01-22 12:34;1737545640;15.79;17.85
2025-01-22 12:35;1737545700;15.83;17.88
2025-01-22 12:36;1737545760;15.83;17.88
2025-01-22 12:37;1737545820;15.83;17.88
2025-01-22 12:38;1737545880;15.83;17.88
2025-01-22 12:39;1737545940;15.79;17.85
2025-01-22 12:40;1737546000;15.79;17.85
2025-01-22 12:41;1737546060;15.79;17.85
2025-01-22 12:42;1737546120;15.79;17.85
2025-01-22 12:43;1737546180;15.83;17.88
2025-01-22 12:44;1737546240;15.83;17.88
2025-01-22 12:45;1737546300;15.83;17.88
2025-01-22 12:46;1737546360;15.83;17.88
2025-01-22 12:47;1737546420;15.79;17.85
2025-01-22 12:48;1737546480;15.83;17.88
2025-01-22 12:49;1737546540;15.83;17.88
2025-01-22 12:50;1737546600;15.83;17.88
2025-01-22 12:51;1737546660;15.86;17.91
2025-01-22 12:52;1737546720;15.93;17.98
2025-01-22 12:53;1737546780;15.96;18.02
2025-01-22 12:54;1737546840;16.03;18.09
2025-01-22 12:55;1737546900;16.06;18.12
2025-01-22 12:56;1737546960;16.1;18.16
2025-01-22 12:57;1737547020;16.1;18.16
2025-01-22 12:58;1737547080;16.13;18.19
2025-01-22 12:59;1737547140;16.13;18.19
2025-01-22 13:00;1737547200;16.13;18.19
2025-01-22 13:01;1737547260;16.17;18.23
2025-01-22 13:02;1737547320;16.17;18.23
2025-01-22 13:03;1737547380;16.17;18.23
2025-01-22 13:04;1737547440;16.34;18.4
2025-01-22 13:05;1737547500;16.61;18.67
2025-01-22 13:06;1737547560;17.01;19.09
2025-01-22 13:07;1737547620;17.55;19.64
2025-01-22 13:08;1737547680;18.23;20.33
2025-01-22 13:09;1737547740;18.84;20.95
2025-01-22 13:10;1737547800;19.41;21.54
2025-01-22 13:11;1737547860;20.09;22.23
2025-01-22 13:12;1737547920;20.46;22.61
2025-01-22 13:13;1737547980;20.84;22.98
2025-01-22 13:14;1737548040;21.31;23.47
2025-01-22 13:15;1737548100;21.61;23.78
2025-01-22 13:16;1737548160;21.82;23.99
2025-01-22 13:17;1737548220;22.06;24.23
2025-01-22 13:18;1737548280;22.29;24.47
2025-01-22 13:19;1737548340;22.63;24.81
2025-01-22 13:20;1737548400;22.8;24.99
2025-01-22 13:21;1737548460;23.11;25.3
2025-01-22 13:22;1737548520;23.34;25.54
2025-01-22 13:23;1737548580;23.41;25.61
2025-01-22 13:24;1737548640;23.55;25.75
2025-01-22 13:25;1737548700;23.51;25.71
2025-01-22 13:26;1737548760;23.55;25.75
2025-01-22 13:27;1737548820;23.48;25.68
2025-01-22 13:28;1737548880;23.51;25.71
2025-01-22 13:29;1737548940;23.55;25.75
2025-01-22 13:30;1737549000;23.55;25.75
2025-01-22 13:31;1737549060;23.61;25.82
2025-01-22 13:32;1737549120;23.61;25.82
2025-01-22 13:33;1737549180;23.68;25.89
2025-01-22 13:34;1737549240;23.72;25.92
2025-01-22 13:35;1737549300;23.75;25.95
2025-01-22 13:36;1737549360;23.72;25.92
2025-01-22 13:37;1737549420;23.75;25.95
2025-01-22 13:38;1737549480;23.78;25.99
2025-01-22 13:39;1737549540;23.85;26.06
2025-01-22 13:40;1737549600;23.85;26.06
2025-01-22 13:41;1737549660;23.95;26.16
2025-01-22 13:42;1737549720;23.88;26.09
2025-01-22 13:43;1737549780;23.82;26.02
2025-01-22 13:44;1737549840;23.75;25.95
2025-01-22 13:45;1737549900;23.92;26.13
2025-01-22 13:46;1737549960;23.85;26.06
2025-01-22 13:47;1737550020;23.78;25.99
2025-01-22 13:48;1737550080;23.75;25.95
2025-01-22 13:49;1737550140;23.75;25.95
2025-01-22 13:50;1737550200;23.75;25.95
2025-01-22 13:51;1737550260;23.75;25.95
2025-01-22 13:52;1737550320;23.85;26.06
2025-01-22 13:53;1737550380;23.82;26.02
2025-01-22 13:54;1737550440;23.82;26.02
2025-01-22 13:55;1737550500;24.02;26.23
2025-01-22 13:56;1737550560;24.05;26.27
2025-01-22 13:57;1737550620;24.09;26.3
2025-01-22 13:58;1737550680;24.05;26.27
2025-01-22 13:59;1737550740;24.12;26.33
2025-01-22 14:00;1737550800;24.12;26.33
2025-01-22 14:01;1737550860;24.22;26.44
2025-01-22 14:02;1737550920;24.09;26.3
2025-01-22 14:03;1737550980;23.99;26.2
2025-01-22 14:04;1737551040;23.95;26.16
2025-01-22 14:05;1737551100;23.95;26.16
2025-01-22 14:06;1737551160;23.92;26.13
2025-01-22 14:07;1737551220;23.88;26.09
2025-01-22 14:08;1737551280;23.85;26.06
2025-01-22 14:09;1737551340;23.88;26.09
2025-01-22 14:10;1737551400;23.85;26.06
2025-01-22 14:11;1737551460;23.78;25.99
2025-01-22 14:12;1737551520;23.75;25.95
2025-01-22 14:13;1737551580;23.82;26.02
2025-01-22 14:14;1737551640;23.85;26.06
2025-01-22 14:15;1737551700;23.85;26.06
2025-01-22 14:16;1737551760;23.75;25.95
2025-01-22 14:17;1737551820;23.75;25.95
2025-01-22 14:18;1737551880;23.65;25.85
2025-01-22 14:19;1737551940;23.61;25.82
2025-01-22 14:20;1737552000;23.55;25.75
2025-01-22 14:21;1737552060;23.44;25.64
2025-01-22 14:22;1737552120;23.38;25.57
2025-01-22 14:23;1737552180;23.21;25.4
2025-01-22 14:24;1737552240;23.14;25.33
2025-01-22 14:25;1737552300;23.04;25.23
2025-01-22 14:26;1737552360;22.97;25.16
2025-01-22 14:27;1737552420;22.94;25.13
2025-01-22 14:28;1737552480;22.97;25.16
2025-01-22 14:29;1737552540;22.9;25.09
2025-01-22 14:30;1737552600;22.94;25.13
2025-01-22 14:31;1737552660;22.9;25.09
2025-01-22 14:32;1737552720;22.87;25.06
2025-01-22 14:33;1737552780;22.9;25.09
2025-01-22 14:34;1737552840;22.9;25.09
2025-01-22 14:35;1737552900;22.9;25.09
2025-01-22 14:36;1737552960;22.9;25.09
2025-01-22 14:37;1737553020;22.94;25.13
2025-01-22 14:38;1737553080;22.97;25.16
2025-01-22 14:39;1737553140;22.97;25.16
2025-01-22 14:40;1737553200;22.97;25.16
2025-01-22 14:41;1737553260;23.04;25.23
2025-01-22 14:42;1737553320;23;25.19
2025-01-22 14:43;1737553380;23.04;25.23
2025-01-22 14:44;1737553440;23;25.19
2025-01-22 14:45;1737553500;23;25.19
2025-01-22 14:46;1737553560;23;25.19
2025-01-22 14:47;1737553620;23.07;25.26
2025-01-22 14:48;1737553680;23.07;25.26
2025-01-22 14:49;1737553740;23.14;25.33
2025-01-22 14:50;1737553800;23.11;25.3
2025-01-22 14:51;1737553860;23.07;25.26
2025-01-22 14:52;1737553920;23.07;25.26
2025-01-22 14:53;1737553980;23.11;25.3
2025-01-22 14:54;1737554040;23.21;25.4
2025-01-22 14:55;1737554100;23.21;25.4
2025-01-22 14:56;1737554160;23.24;25.44
2025-01-22 14:57;1737554220;23.24;25.44
2025-01-22 14:58;1737554280;23.14;25.33
2025-01-22 14:59;1737554340;23.11;25.3
2025-01-22 15:00;1737554400;23.07;25.26
2025-01-22 15:01;1737554460;23.04;25.23
2025-01-22 15:02;1737554520;23.04;25.23
2025-01-22 15:03;1737554580;23.11;25.3
2025-01-22 15:04;1737554640;23.17;25.37
2025-01-22 15:05;1737554700;23.21;25.4
2025-01-22 15:06;1737554760;23.17;25.37
2025-01-22 15:07;1737554820;23.04;25.23
2025-01-22 15:08;1737554880;22.94;25.13
2025-01-22 15:09;1737554940;22.8;24.99
2025-01-22 15:10;1737555000;22.77;24.95
2025-01-22 15:11;1737555060;22.67;24.85
2025-01-22 15:12;1737555120;22.56;24.75
2025-01-22 15:13;1737555180;22.53;24.71
2025-01-22 15:14;1737555240;22.43;24.61
2025-01-22 15:15;1737555300;22.39;24.57
2025-01-22 15:16;1737555360;22.33;24.5
2025-01-22 15:17;1737555420;22.19;24.37
2025-01-22 15:18;1737555480;22.09;24.26
2025-01-22 15:19;1737555540;21.99;24.16
2025-01-22 15:20;1737555600;21.89;24.05
2025-01-22 15:21;1737555660;21.82;23.99
2025-01-22 15:22;1737555720;21.68;23.85
2025-01-22 15:23;1737555780;21.58;23.74
2025-01-22 15:24;1737555840;21.55;23.71
2025-01-22 15:25;1737555900;21.45;23.61
2025-01-22 15:26;1737555960;21.31;23.47
2025-01-22 15:27;1737556020;21.24;23.4
2025-01-22 15:28;1737556080;21.17;23.33
2025-01-22 15:29;1737556140;21.04;23.19
2025-01-22 15:30;1737556200;20.97;23.12
2025-01-22 15:31;1737556260;20.87;23.02
2025-01-22 15:32;1737556320;20.87;23.02
2025-01-22 15:33;1737556380;20.77;22.92
2025-01-22 15:34;1737556440;20.9;23.05
2025-01-22 15:35;1737556500;21.07;23.23
2025-01-22 15:36;1737556560;21.28;23.43
2025-01-22 15:37;1737556620;21.68;23.85
2025-01-22 15:38;1737556680;22.02;24.19
2025-01-22 15:39;1737556740;22.06;24.23
2025-01-22 15:40;1737556800;22.12;24.3
2025-01-22 15:41;1737556860;22.39;24.57
2025-01-22 15:42;1737556920;22.73;24.92
2025-01-22 15:43;1737556980;23.28;25.47
2025-01-22 15:44;1737557040;23.78;25.99
2025-01-22 15:45;1737557100;23.99;26.2
2025-01-22 15:46;1737557160;23.95;26.16
2025-01-22 15:47;1737557220;24.05;26.27
2025-01-22 15:48;1737557280;24.16;26.37
2025-01-22 15:49;1737557340;24.33;26.54
2025-01-22 15:50;1737557400;24.5;26.71
2025-01-22 15:51;1737557460;24.53;26.75
2025-01-22 15:52;1737557520;24.66;26.89
2025-01-22 15:53;1737557580;24.8;27.03
2025-01-22 15:54;1737557640;24.94;27.16
2025-01-22 15:55;1737557700;24.97;27.2
2025-01-22 15:56;1737557760;25;27.23
2025-01-22 15:57;1737557820;25.04;27.27
2025-01-22 15:58;1737557880;25.17;27.41
2025-01-22 15:59;1737557940;25.21;27.44
2025-01-22 16:00;1737558000;25.31;27.54
2025-01-22 16:01;1737558060;25.38;27.61
2025-01-22 16:02;1737558120;25.51;27.75
2025-01-22 16:03;1737558180;25.58;27.82
2025-01-22 16:04;1737558240;25.55;27.79
2025-01-22 16:05;1737558300;25.65;27.89
2025-01-22 16:06;1737558360;25.85;28.1
2025-01-22 16:07;1737558420;26.05;28.3
2025-01-22 16:08;1737558480;26.39;28.65
2025-01-22 16:09;1737558540;26.6;28.86
2025-01-22 16:10;1737558600;27.04;29.31
2025-01-22 16:11;1737558660;27.51;29.79
2025-01-22 16:12;1737558720;27.82;30.1
2025-01-22 16:13;1737558780;28.16;30.45
2025-01-22 16:14;1737558840;28.46;30.76
2025-01-22 16:15;1737558900;28.7;31
2025-01-22 16:16;1737558960;28.36;30.66
2025-01-22 16:17;1737559020;27.82;30.1
2025-01-22 16:18;1737559080;27.41;29.69
2025-01-22 16:19;1737559140;27;29.27
2025-01-22 16:20;1737559200;26.77;29.03
2025-01-22 16:21;1737559260;26.5;28.75
2025-01-22 16:22;1737559320;26.26;28.51
2025-01-22 16:23;1737559380;26.09;28.34
2025-01-22 16:24;1737559440;25.99;28.23
2025-01-22 16:25;1737559500;25.92;28.17
2025-01-22 16:26;1737559560;25.85;28.1
2025-01-22 16:27;1737559620;25.75;27.99
2025-01-22 16:28;1737559680;25.58;27.82
2025-01-22 16:29;1737559740;25.41;27.65
2025-01-22 16:30;1737559800;25.31;27.54
2025-01-22 16:31;1737559860;25.31;27.54
2025-01-22 16:32;1737559920;25.34;27.58
2025-01-22 16:33;1737559980;25.27;27.51
2025-01-22 16:34;1737560040;25.27;27.51
2025-01-22 16:35;1737560100;25.24;27.47
2025-01-22 16:36;1737560160;25.24;27.47
2025-01-22 16:37;1737560220;25.27;27.51
2025-01-22 16:38;1737560280;25.24;27.47
2025-01-22 16:39;1737560340;25.21;27.44
2025-01-22 16:40;1737560400;25.34;27.58
2025-01-22 16:41;1737560460;25.21;27.44
2025-01-22 16:42;1737560520;25.17;27.41
2025-01-22 16:43;1737560580;25.21;27.44
2025-01-22 16:44;1737560640;25.21;27.44
2025-01-22 16:45;1737560700;25.17;27.41
2025-01-22 16:46;1737560760;25.21;27.44
2025-01-22 16:47;1737560820;25.14;27.37
2025-01-22 16:48;1737560880;25.11;27.34
2025-01-22 16:49;1737560940;25.14;27.37
2025-01-22 16:50;1737561000;25.07;27.3
2025-01-22 16:51;1737561060;25.17;27.41
2025-01-22 16:52;1737561120;25.07;27.3
2025-01-22 16:53;1737561180;25.07;27.3
2025-01-22 16:54;1737561240;25.07;27.3
2025-01-22 16:55;1737561300;25;27.23
2025-01-22 16:56;1737561360;25.04;27.27
2025-01-22 16:57;1737561420;25.07;27.3
2025-01-22 16:58;1737561480;25.07;27.3
2025-01-22 16:59;1737561540;25.21;27.44
2025-01-22 17:00;1737561600;25.17;27.41
2025-01-22 17:01;1737561660;25.07;27.3
2025-01-22 17:02;1737561720;24.97;27.2
2025-01-22 17:03;1737561780;24.83;27.06
2025-01-22 17:04;1737561840;24.77;26.99
2025-01-22 17:05;1737561900;24.8;27.03
2025-01-22 17:06;1737561960;24.77;26.99
2025-01-22 17:07;1737562020;24.8;27.03
2025-01-22 17:08;1737562080;24.83;27.06
2025-01-22 17:09;1737562140;24.83;27.06
2025-01-22 17:10;1737562200;24.83;27.06
2025-01-22 17:11;1737562260;24.83;27.06
2025-01-22 17:12;1737562320;24.83;27.06
2025-01-22 17:13;1737562380;24.83;27.06
2025-01-22 17:14;1737562440;24.8;27.03
2025-01-22 17:15;1737562500;24.83;27.06
2025-01-22 17:16;1737562560;24.83;27.06
2025-01-22 17:17;1737562620;24.83;27.06
2025-01-22 17:18;1737562680;24.83;27.06
2025-01-22 17:19;1737562740;24.83;27.06
2025-01-22 17:20;1737562800;24.8;27.03
2025-01-22 17:21;1737562860;24.83;27.06
2025-01-22 17:22;1737562920;24.83;27.06
2025-01-22 17:23;1737562980;24.8;27.03
2025-01-22 17:24;1737563040;24.8;27.03
2025-01-22 17:25;1737563100;24.77;26.99
2025-01-22 17:26;1737563160;24.77;26.99
2025-01-22 17:27;1737563220;24.77;26.99
2025-01-22 17:28;1737563280;24.77;26.99
2025-01-22 17:29;1737563340;24.8;27.03
2025-01-22 17:30;1737563400;24.77;26.99
2025-01-22 17:31;1737563460;24.8;27.03
2025-01-22 17:32;1737563520;24.77;26.99
2025-01-22 17:33;1737563580;24.73;26.96
2025-01-22 17:34;1737563640;24.77;26.99
2025-01-22 17:35;1737563700;24.73;26.96
2025-01-22 17:36;1737563760;24.73;26.96
2025-01-22 17:37;1737563820;24.73;26.96
2025-01-22 17:38;1737563880;24.8;27.03
2025-01-22 17:39;1737563940;24.8;27.03
2025-01-22 17:40;1737564000;24.8;27.03
2025-01-22 17:41;1737564060;24.83;27.06
2025-01-22 17:42;1737564120;24.83;27.06
2025-01-22 17:43;1737564180;24.83;27.06
2025-01-22 17:44;1737564240;25;27.23
2025-01-22 17:45;1737564300;25;27.23
2025-01-22 17:46;1737564360;24.9;27.13
2025-01-22 17:47;1737564420;24.87;27.09
2025-01-22 17:48;1737564480;24.83;27.06
2025-01-22 17:49;1737564540;24.83;27.06
2025-01-22 17:50;1737564600;24.77;26.99
2025-01-22 17:51;1737564660;24.8;27.03
2025-01-22 17:52;1737564720;24.83;27.06
2025-01-22 17:53;1737564780;24.83;27.06
2025-01-22 17:54;1737564840;24.87;27.09
2025-01-22 17:55;1737564900;24.9;27.13
2025-01-22 17:56;1737564960;24.87;27.09
2025-01-22 17:57;1737565020;24.87;27.09
2025-01-22 17:58;1737565080;24.87;27.09
2025-01-22 17:59;1737565140;24.87;27.09
2025-01-22 18:00;1737565200;24.94;27.16
2025-01-22 18:01;1737565260;24.94;27.16
2025-01-22 18:02;1737565320;24.9;27.13
2025-01-22 18:03;1737565380;24.97;27.2
2025-01-22 18:04;1737565440;24.97;27.2
2025-01-22 18:05;1737565500;24.97;27.2
2025-01-22 18:06;1737565560;25;27.23
2025-01-22 18:07;1737565620;24.94;27.16
2025-01-22 18:08;1737565680;25;27.23
2025-01-22 18:09;1737565740;24.97;27.2
2025-01-22 18:10;1737565800;25;27.23
2025-01-22 18:11;1737565860;25.04;27.27
2025-01-22 18:12;1737565920;25.04;27.27
2025-01-22 18:13;1737565980;25.04;27.27
2025-01-22 18:14;1737566040;24.97;27.2
2025-01-22 18:15;1737566100;24.94;27.16
2025-01-22 18:16;1737566160;24.9;27.13
2025-01-22 18:17;1737566220;24.83;27.06
2025-01-22 18:18;1737566280;24.8;27.03
2025-01-22 18:19;1737566340;24.77;26.99
2025-01-22 18:20;1737566400;24.73;26.96
2025-01-22 18:21;1737566460;24.73;26.96
2025-01-22 18:22;1737566520;24.7;26.92
2025-01-22 18:23;1737566580;24.77;26.99
2025-01-22 18:24;1737566640;24.73;26.96
2025-01-22 18:25;1737566700;24.77;26.99
2025-01-22 18:26;1737566760;24.73;26.96
2025-01-22 18:27;1737566820;24.8;27.03
2025-01-22 18:28;1737566880;24.83;27.06
2025-01-22 18:29;1737566940;24.8;27.03
2025-01-22 18:30;1737567000;24.8;27.03
2025-01-22 18:31;1737567060;24.73;26.96
2025-01-22 18:32;1737567120;24.83;27.06
2025-01-22 18:33;1737567180;24.73;26.96
2025-01-22 18:34;1737567240;24.77;26.99
2025-01-22 18:35;1737567300;24.9;27.13
2025-01-22 18:36;1737567360;24.8;27.03
2025-01-22 18:37;1737567420;24.77;26.99
2025-01-22 18:38;1737567480;24.66;26.89
2025-01-22 18:39;1737567540;24.63;26.85
2025-01-22 18:40;1737567600;24.6;26.82
2025-01-22 18:41;1737567660;24.53;26.75
2025-01-22 18:42;1737567720;24.5;26.71
2025-01-22 18:43;1737567780;24.5;26.71
2025-01-22 18:44;1737567840;24.56;26.78
2025-01-22 18:45;1737567900;24.66;26.89
2025-01-22 18:46;1737567960;24.6;26.82
2025-01-22 18:47;1737568020;24.53;26.75
2025-01-22 18:48;1737568080;24.6;26.82
2025-01-22 18:49;1737568140;24.6;26.82
2025-01-22 18:50;1737568200;24.63;26.85
2025-01-22 18:51;1737568260;24.77;26.99
2025-01-22 18:52;1737568320;24.83;27.06
2025-01-22 18:53;1737568380;24.8;27.03
2025-01-22 18:54;1737568440;24.87;27.09
2025-01-22 18:55;1737568500;24.94;27.16
2025-01-22 18:56;1737568560;25.17;27.41
2025-01-22 18:57;1737568620;25.17;27.41
2025-01-22 18:58;1737568680;25.14;27.37
2025-01-22 18:59;1737568740;25.11;27.34
2025-01-22 19:00;1737568800;25.14;27.37
2025-01-22 19:01;1737568860;25.17;27.41
2025-01-22 19:02;1737568920;25.17;27.41
2025-01-22 19:03;1737568980;25.11;27.34
2025-01-22 19:04;1737569040;25.14;27.37
2025-01-22 19:05;1737569100;25.11;27.34
2025-01-22 19:06;1737569160;25.07;27.3
2025-01-22 19:07;1737569220;25.07;27.3
2025-01-22 19:08;1737569280;25.04;27.27
2025-01-22 19:09;1737569340;24.9;27.13
2025-01-22 19:10;1737569400;24.94;27.16
2025-01-22 19:11;1737569460;24.77;26.99
2025-01-22 19:12;1737569520;24.63;26.85
2025-01-22 19:13;1737569580;24.43;26.65
2025-01-22 19:14;1737569640;24.26;26.47
2025-01-22 19:15;1737569700;24.09;26.3
2025-01-22 19:16;1737569760;23.95;26.16
2025-01-22 19:17;1737569820;23.85;26.06
2025-01-22 19:18;1737569880;23.68;25.89
2025-01-22 19:19;1737569940;23.58;25.78
2025-01-22 19:20;1737570000;23.44;25.64
2025-01-22 19:21;1737570060;23.34;25.54
2025-01-22 19:22;1737570120;23.24;25.44
2025-01-22 19:23;1737570180;23.21;25.4
2025-01-22 19:24;1737570240;23.14;25.33
2025-01-22 19:25;1737570300;23.11;25.3
2025-01-22 19:26;1737570360;23.07;25.26
2025-01-22 19:27;1737570420;22.97;25.16
2025-01-22 19:28;1737570480;22.94;25.13
2025-01-22 19:29;1737570540;22.94;25.13
2025-01-22 19:30;1737570600;22.83;25.02
2025-01-22 19:31;1737570660;22.8;24.99
2025-01-22 19:32;1737570720;22.7;24.88
2025-01-22 19:33;1737570780;22.63;24.81
2025-01-22 19:34;1737570840;22.53;24.71
2025-01-22 19:35;1737570900;22.46;24.64
2025-01-22 19:36;1737570960;22.36;24.54
2025-01-22 19:37;1737571020;22.33;24.5
2025-01-22 19:38;1737571080;22.7;24.88
2025-01-22 19:39;1737571140;23.24;25.44
2025-01-22 19:40;1737571200;23.61;25.82
2025-01-22 19:41;1737571260;24.26;26.47
2025-01-22 19:42;1737571320;23.99;26.2
2025-01-22 19:43;1737571380;23.75;25.95
2025-01-22 19:44;1737571440;23.51;25.71
2025-01-22 19:45;1737571500;23.24;25.44
2025-01-22 19:46;1737571560;22.94;25.13
2025-01-22 19:47;1737571620;23.17;25.37
2025-01-22 19:48;1737571680;23.72;25.92
2025-01-22 19:49;1737571740;23.95;26.16
2025-01-22 19:50;1737571800;24.46;26.68
2025-01-22 19:51;1737571860;24.83;27.06
2025-01-22 19:52;1737571920;24.33;26.54
2025-01-22 19:53;1737571980;23.78;25.99
2025-01-22 19:54;1737572040;23.38;25.57
2025-01-22 19:55;1737572100;23.07;25.26
2025-01-22 19:56;1737572160;22.8;24.99
2025-01-22 19:57;1737572220;22.6;24.78
2025-01-22 19:58;1737572280;22.36;24.54
2025-01-22 19:59;1737572340;22.19;24.37
2025-01-22 20:00;1737572400;22.02;24.19
2025-01-22 20:01;1737572460;21.85;24.02
2025-01-22 20:02;1737572520;21.72;23.88
2025-01-22 20:03;1737572580;21.58;23.74
2025-01-22 20:04;1737572640;21.48;23.64
2025-01-22 20:05;1737572700;21.38;23.54
2025-01-22 20:06;1737572760;21.31;23.47
2025-01-22 20:07;1737572820;21.21;23.36
2025-01-22 20:08;1737572880;21.14;23.3
2025-01-22 20:09;1737572940;21.07;23.23
2025-01-22 20:10;1737573000;21.01;23.16
2025-01-22 20:11;1737573060;20.94;23.09
2025-01-22 20:12;1737573120;20.84;22.98
2025-01-22 20:13;1737573180;20.8;22.95
2025-01-22 20:14;1737573240;20.73;22.88
2025-01-22 20:15;1737573300;20.7;22.85
2025-01-22 20:16;1737573360;20.63;22.78
2025-01-22 20:17;1737573420;20.56;22.71
2025-01-22 20:18;1737573480;20.56;22.71
2025-01-22 20:19;1737573540;20.56;22.71
2025-01-22 20:20;1737573600;20.56;22.71
2025-01-22 20:21;1737573660;20.53;22.67
2025-01-22 20:22;1737573720;20.5;22.64
2025-01-22 20:23;1737573780;20.5;22.64
2025-01-22 20:24;1737573840;20.43;22.57
2025-01-22 20:25;1737573900;20.4;22.54
2025-01-22 20:26;1737573960;20.36;22.5
2025-01-22 20:27;1737574020;20.29;22.43
2025-01-22 20:28;1737574080;20.23;22.36
2025-01-22 20:29;1737574140;20.16;22.29
2025-01-22 20:30;1737574200;20.12;22.26
2025-01-22 20:31;1737574260;20.02;22.16
2025-01-22 20:32;1737574320;19.99;22.12
2025-01-22 20:33;1737574380;19.96;22.09
2025-01-22 20:34;1737574440;19.92;22.05
2025-01-22 20:35;1737574500;19.85;21.98
2025-01-22 20:36;1737574560;19.82;21.95
2025-01-22 20:37;1737574620;19.79;21.91
2025-01-22 20:38;1737574680;19.75;21.88
2025-01-22 20:39;1737574740;19.68;21.81
2025-01-22 20:40;1737574800;19.65;21.78
2025-01-22 20:41;1737574860;19.62;21.74
2025-01-22 20:42;1737574920;19.62;21.74
2025-01-22 20:43;1737574980;19.58;21.71
2025-01-22 20:44;1737575040;19.52;21.64
2025-01-22 20:45;1737575100;19.48;21.6
2025-01-22 20:46;1737575160;19.48;21.6
2025-01-22 20:47;1737575220;19.45;21.57
2025-01-22 20:48;1737575280;19.41;21.54
2025-01-22 20:49;1737575340;19.41;21.54
